                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    454,                0.77116,                0.42787,                0.84452,                 0.8381,                0.65487,                0.73392,                0.44318,                 1.1467,                0.60489,                0.93218,              0.0070201,              0.0070201,              0.0070201
                    455,                 0.7757,                0.42938,                0.84547,                0.83814,                0.65532,                0.73427,                0.44274,                 1.1476,                0.60469,                0.93252,              0.0070136,              0.0070136,              0.0070136
                    456,                0.76901,                0.42787,                0.84505,                0.84047,                0.65472,                0.73435,                0.44288,                 1.1469,                0.60518,                0.93228,               0.007007,               0.007007,               0.007007
                    457,                0.77148,                0.42844,                0.84541,                0.83992,                0.65384,                0.73445,                0.44318,                 1.1471,                0.60534,                0.93238,              0.0070004,              0.0070004,              0.0070004
                    458,                 0.7726,                0.42731,                0.84609,                0.84008,                0.65343,                0.73448,                0.44288,                 1.1467,                0.60533,                0.93231,              0.0069938,              0.0069938,              0.0069938
                    459,                0.77122,                0.42867,                0.84425,                0.83988,                0.65289,                0.73427,                0.44292,                 1.1466,                0.60536,                0.93224,              0.0069872,              0.0069872,              0.0069872
                    460,                0.76584,                0.42647,                0.84246,                0.84022,                0.65346,                0.73366,                0.44225,                 1.1469,                0.60559,                0.93236,              0.0069807,              0.0069807,              0.0069807
                    461,                  0.776,                0.43071,                0.84669,                0.84397,                0.65996,                0.73576,                0.44338,                 1.1467,                0.60544,                0.93216,              0.0069741,              0.0069741,              0.0069741
                    462,                0.77574,                0.42954,                0.84535,                0.84502,                0.65958,                0.73537,                0.44367,                 1.1469,                0.60613,                0.93227,              0.0069675,              0.0069675,              0.0069675
                    463,                0.77163,                0.42874,                0.84536,                0.84374,                0.65985,                0.73486,                0.44269,                 1.1469,                0.60641,                0.93243,              0.0069609,              0.0069609,              0.0069609
                    464,                 0.7683,                0.42807,                0.84338,                0.84548,                0.65893,                0.73515,                0.44338,                 1.1468,                 0.6063,                0.93237,              0.0069544,              0.0069544,              0.0069544
                    465,                0.76842,                0.42639,                0.84478,                0.84514,                0.65997,                0.73542,                0.44341,                  1.147,                0.60697,                0.93238,              0.0069478,              0.0069478,              0.0069478
                    466,                0.77448,                 0.4284,                0.84446,                  0.845,                0.65923,                  0.735,                0.44386,                 1.1467,                0.60692,                0.93236,              0.0069412,              0.0069412,              0.0069412
                    467,                0.76564,                0.42459,                0.84515,                0.84574,                0.65906,                0.73511,                0.44381,                 1.1466,                 0.6074,                0.93243,              0.0069346,              0.0069346,              0.0069346
                    468,                0.76177,                0.42601,                 0.8424,                0.84573,                0.65933,                0.73526,                0.44382,                 1.1466,                0.60767,                0.93227,               0.006928,               0.006928,               0.006928
                    469,                 0.7704,                0.42432,                 0.8427,                0.84695,                0.65738,                 0.7353,                0.44378,                  1.147,                0.60742,                 0.9326,              0.0069215,              0.0069215,              0.0069215
                    470,                0.76747,                0.42867,                0.84318,                0.85277,                0.65196,                0.73509,                0.44343,                  1.147,                0.60789,                0.93258,              0.0069149,              0.0069149,              0.0069149
                    471,                0.76684,                0.42508,                0.84375,                0.85264,                0.65056,                0.73504,                0.44275,                 1.1471,                 0.6074,                0.93271,              0.0069083,              0.0069083,              0.0069083
                    472,                0.76088,                0.42297,                0.84375,                0.85297,                0.65059,                0.73573,                0.44373,                 1.1472,                0.60823,                0.93281,              0.0069017,              0.0069017,              0.0069017
                    473,                0.76729,                0.42903,                0.84417,                0.85325,                 0.6513,                0.73481,                0.44415,                 1.1473,                0.60801,                0.93274,              0.0068951,              0.0068951,              0.0068951
                    474,                0.76674,                0.42592,                 0.8429,                0.85282,                0.64995,                0.73441,                0.44415,                 1.1473,                0.60841,                0.93265,              0.0068886,              0.0068886,              0.0068886
                    475,                0.76975,                0.42656,                0.84316,                0.85383,                0.64995,                0.73425,                0.44362,                 1.1474,                0.60841,                 0.9327,               0.006882,               0.006882,               0.006882
                    476,                0.76999,                0.42698,                0.84472,                0.85482,                0.64948,                0.73452,                0.44386,                 1.1471,                0.60824,                0.93281,              0.0068754,              0.0068754,              0.0068754
                    477,                  0.773,                0.42839,                  0.844,                 0.8537,                0.65047,                0.73415,                0.44365,                 1.1475,                 0.6087,                0.93281,              0.0068688,              0.0068688,              0.0068688
                    478,                0.77066,                0.42737,                0.84518,                0.85453,                0.64918,                0.73534,                0.44375,                 1.1478,                0.60869,                0.93295,              0.0068623,              0.0068623,              0.0068623
                    479,                0.76906,                0.42707,                0.84582,                0.85462,                0.64898,                0.73403,                0.44355,                  1.148,                0.60911,                0.93297,              0.0068557,              0.0068557,              0.0068557
                    480,                0.76488,                0.42659,                0.84556,                0.85056,                0.64375,                0.73218,                0.44397,                 1.1481,                0.60938,                0.93296,              0.0068491,              0.0068491,              0.0068491
                    481,                 0.7672,                0.42757,                0.84231,                0.85216,                0.64296,                0.73272,                0.44341,                  1.148,                0.60979,                0.93291,              0.0068425,              0.0068425,              0.0068425
                    482,                0.76663,                0.42603,                0.84426,                0.85068,                0.64386,                0.73279,                0.44367,                  1.148,                0.60998,                0.93293,              0.0068359,              0.0068359,              0.0068359
                    483,                0.76761,                0.42613,                0.84499,                0.85459,                0.64906,                0.73347,                0.44405,                 1.1482,                0.60986,                0.93301,              0.0068294,              0.0068294,              0.0068294
                    484,                0.76439,                0.42669,                0.84387,                0.85627,                0.64866,                0.73371,                0.44394,                 1.1479,                 0.6099,                0.93302,              0.0068228,              0.0068228,              0.0068228
                    485,                0.76451,                0.42519,                 0.8446,                0.85664,                0.64809,                0.73392,                0.44398,                 1.1484,                0.61051,                0.93308,              0.0068162,              0.0068162,              0.0068162
                    486,                0.76916,                0.42679,                0.84555,                0.85668,                 0.6481,                0.73384,                0.44364,                 1.1483,                0.61074,                 0.9332,              0.0068096,              0.0068096,              0.0068096
                    487,                0.76586,                0.42534,                0.84411,                0.85674,                0.64821,                0.73391,                0.44335,                 1.1487,                0.61081,                0.93327,              0.0068031,              0.0068031,              0.0068031
                    488,                0.76883,                 0.4278,                0.84376,                0.85551,                0.64808,                 0.7341,                0.44368,                 1.1486,                0.61044,                0.93318,              0.0067965,              0.0067965,              0.0067965
                    489,                0.76326,                0.42382,                0.84359,                0.85476,                0.64782,                0.73387,                0.44382,                 1.1488,                0.61139,                0.93341,              0.0067899,              0.0067899,              0.0067899
                    490,                0.76649,                 0.4263,                0.84383,                0.85558,                0.64746,                0.73337,                0.44339,                 1.1491,                0.61171,                0.93342,              0.0067833,              0.0067833,              0.0067833
                    491,                0.76729,                0.42619,                0.84449,                0.85613,                0.64662,                0.73348,                0.44388,                 1.1491,                  0.612,                0.93356,              0.0067767,              0.0067767,              0.0067767
                    492,                0.76656,                0.42585,                0.84316,                0.85662,                0.64675,                0.73327,                0.44289,                 1.1489,                 0.6119,                0.93349,              0.0067702,              0.0067702,              0.0067702
                    493,                0.76102,                0.42265,                0.84266,                0.85553,                0.64756,                0.73355,                0.44313,                 1.1491,                0.61258,                0.93356,              0.0067636,              0.0067636,              0.0067636
                    494,                0.76619,                0.42637,                0.84475,                0.85735,                  0.648,                 0.7328,                0.44296,                 1.1491,                0.61295,                0.93356,              0.0067592,              0.0067592,              0.0067592
                    495,                0.75804,                0.42194,                0.84189,                0.85717,                0.64816,                0.73299,                  0.443,                 1.1491,                0.61267,                0.93352,              0.0067526,              0.0067526,              0.0067526
                    496,                0.75828,                0.42286,                0.84496,                0.85685,                0.64751,                  0.733,                0.44314,                  1.149,                  0.613,                0.93364,               0.006746,               0.006746,               0.006746
                    497,                 0.7617,                0.42457,                 0.8451,                0.85731,                0.64785,                0.73374,                 0.4435,                 1.1492,                0.61311,                0.93372,              0.0067394,              0.0067394,              0.0067394
                    498,                0.76141,                0.42383,                0.84283,                0.85705,                0.64836,                 0.7339,                0.44359,                 1.1487,                0.61284,                0.93371,              0.0067329,              0.0067329,              0.0067329
                    499,                0.76297,                0.42337,                0.84292,                0.85633,                0.64859,                0.73381,                0.44386,                 1.1489,                0.61328,                0.93373,              0.0067263,              0.0067263,              0.0067263
                    500,                 0.7648,                0.42459,                0.84379,                  0.856,                0.64855,                0.73391,                0.44346,                 1.1493,                0.61347,                0.93377,              0.0067197,              0.0067197,              0.0067197
                    501,                0.76912,                0.42693,                0.84269,                0.85968,                0.64781,                0.73389,                0.44381,                  1.149,                0.61413,                0.93395,              0.0067131,              0.0067131,              0.0067131
                    502,                0.76066,                0.42227,                0.84186,                0.85188,                0.65103,                0.73337,                0.44449,                 1.1489,                0.61408,                0.93383,              0.0067066,              0.0067066,              0.0067066
                    503,                  0.768,                0.42734,                0.84464,                0.85174,                0.65087,                0.73382,                0.44485,                 1.1492,                0.61488,                0.93374,                 0.0067,                 0.0067,                 0.0067
                    504,                0.76501,                0.42721,                0.84439,                0.85066,                  0.651,                 0.7335,                0.44453,                 1.1492,                0.61478,                0.93388,              0.0066934,              0.0066934,              0.0066934
                    505,                0.75951,                 0.4219,                0.84165,                0.85052,                0.65099,                0.73334,                0.44335,                 1.1495,                 0.6149,                0.93387,              0.0066869,              0.0066869,              0.0066869
                    506,                0.75618,                0.42204,                0.84221,                0.85024,                0.65147,                0.73344,                0.44441,                 1.1493,                0.61519,                0.93389,              0.0066803,              0.0066803,              0.0066803
                    507,                0.76085,                 0.4225,                0.84256,                0.84948,                0.65338,                0.73349,                0.44475,                 1.1493,                0.61538,                0.93392,              0.0066737,              0.0066737,              0.0066737
                    508,                0.76208,                0.42386,                0.84413,                0.85377,                0.65116,                0.73369,                0.44499,                 1.1497,                0.61545,                0.93394,              0.0066671,              0.0066671,              0.0066671
                    509,                0.75384,                0.42051,                0.84326,                0.85584,                0.64918,                 0.7339,                0.44469,                 1.1495,                0.61558,                0.93418,              0.0066606,              0.0066606,              0.0066606
                    510,                0.76729,                0.42576,                 0.8444,                0.85583,                0.65063,                0.73408,                  0.445,                 1.1493,                 0.6156,                0.93402,               0.006654,               0.006654,               0.006654
                    511,                0.75831,                0.42033,                0.84444,                0.84849,                0.65343,                0.73522,                0.44549,                 1.1497,                0.61566,                0.93406,              0.0066474,              0.0066474,              0.0066474
                    512,                0.76338,                0.42463,                0.84413,                0.84803,                0.65352,                0.73526,                0.44515,                 1.1499,                0.61643,                0.93417,              0.0066408,              0.0066408,              0.0066408
                    513,                0.76515,                0.42344,                0.84447,                0.84637,                0.65467,                0.73561,                 0.4448,                 1.1498,                0.61693,                0.93425,              0.0066343,              0.0066343,              0.0066343
                    514,                0.76245,                0.42371,                0.84248,                0.84612,                0.65392,                0.73459,                0.44394,                 1.1497,                0.61642,                0.93431,              0.0066277,              0.0066277,              0.0066277
                    515,                0.76251,                0.42512,                0.84329,                0.84497,                 0.6541,                 0.7343,                0.44406,                 1.1501,                0.61719,                0.93452,              0.0066211,              0.0066211,              0.0066211
                    516,                0.75841,                0.42201,                0.84318,                0.84503,                0.65253,                0.73352,                0.44393,                 1.1499,                0.61739,                0.93457,              0.0066145,              0.0066145,              0.0066145
                    517,                0.76199,                0.42562,                 0.8443,                0.84485,                0.65271,                0.73359,                0.44355,                 1.1502,                0.61802,                0.93464,               0.006608,               0.006608,               0.006608
                    518,                0.76185,                0.42454,                0.84507,                0.84742,                0.65354,                0.73455,                0.44341,                 1.1501,                0.61841,                0.93461,              0.0066014,              0.0066014,              0.0066014
                    519,                0.76142,                0.42398,                0.84297,                0.84807,                0.65219,                 0.7342,                0.44425,                 1.1502,                0.61868,                0.93479,              0.0065948,              0.0065948,              0.0065948
                    520,                0.76132,                  0.423,                0.84384,                0.84786,                0.65275,                0.73416,                0.44345,                 1.1501,                0.61853,                0.93476,              0.0065882,              0.0065882,              0.0065882
                    521,                0.75282,                0.41914,                0.84225,                0.84319,                0.65415,                0.73356,                0.44382,                 1.1499,                0.61876,                0.93483,              0.0065817,              0.0065817,              0.0065817
                    522,                0.75247,                0.41825,                0.84218,                0.84331,                0.65599,                0.73428,                0.44409,                 1.1503,                 0.6191,                0.93472,              0.0065751,              0.0065751,              0.0065751
                    523,                0.75668,                0.42106,                 0.8419,                0.84208,                 0.6566,                0.73315,                 0.4436,                 1.1505,                0.61914,                0.93489,              0.0065685,              0.0065685,              0.0065685
                    524,                0.75644,                0.42092,                0.84257,                0.84085,                0.65692,                0.73303,                0.44437,                 1.1506,                0.61927,                  0.935,               0.006562,               0.006562,               0.006562
                    525,                0.75484,                0.41847,                0.84234,                0.84033,                0.65651,                 0.7326,                0.44333,                  1.151,                0.61912,                0.93498,              0.0065554,              0.0065554,              0.0065554
                    526,                0.75967,                0.42229,                0.84313,                0.83961,                0.65646,                0.73318,                 0.4448,                 1.1512,                0.61998,                0.93516,              0.0065488,              0.0065488,              0.0065488
                    527,                0.75632,                0.42048,                0.84215,                0.83553,                0.65694,                0.73233,                0.44482,                 1.1512,                0.62031,                0.93512,              0.0065422,              0.0065422,              0.0065422
                    528,                0.75915,                0.42131,                0.84271,                0.83106,                0.66018,                0.73362,                0.44562,                 1.1513,                0.62036,                 0.9352,              0.0065357,              0.0065357,              0.0065357
                    529,                0.76316,                0.42266,                0.84241,                0.82407,                0.66125,                0.73306,                0.44502,                 1.1513,                0.62061,                0.93501,              0.0065291,              0.0065291,              0.0065291
                    530,                0.75347,                0.42011,                0.84237,                 0.8231,                0.66126,                0.73304,                0.44507,                 1.1513,                0.62122,                0.93532,              0.0065225,              0.0065225,              0.0065225
                    531,                0.75645,                 0.4213,                0.84211,                 0.8275,                0.66047,                 0.7329,                0.44359,                  1.152,                0.62148,                0.93541,              0.0065159,              0.0065159,              0.0065159
                    532,                0.75457,                 0.4214,                0.84166,                 0.8197,                  0.664,                 0.7331,                0.44484,                  1.152,                0.62187,                0.93535,              0.0065094,              0.0065094,              0.0065094
                    533,                0.75488,                 0.4203,                0.84298,                 0.8192,                0.66319,                0.73325,                0.44438,                 1.1517,                0.62187,                0.93546,              0.0065028,              0.0065028,              0.0065028
                    534,                0.75019,                0.41728,                0.84145,                0.81881,                0.66432,                 0.7325,                0.44436,                 1.1519,                0.62204,                0.93545,              0.0064962,              0.0064962,              0.0064962
                    535,                0.75382,                0.41848,                0.84228,                0.81994,                0.66411,                0.73262,                0.44368,                  1.152,                0.62205,                0.93552,              0.0064896,              0.0064896,              0.0064896
                    536,                0.75481,                0.42008,                0.84194,                0.81921,                0.66333,                 0.7316,                0.44347,                 1.1525,                0.62187,                0.93578,              0.0064831,              0.0064831,              0.0064831
                    537,                0.75619,                0.41908,                0.84132,                0.82061,                 0.6646,                0.73238,                0.44392,                 1.1521,                0.62221,                0.93572,              0.0064765,              0.0064765,              0.0064765
                    538,                0.75838,                0.42139,                0.84269,                0.82127,                0.66492,                0.73283,                0.44423,                 1.1521,                0.62237,                0.93576,              0.0064699,              0.0064699,              0.0064699
                    539,                 0.7575,                0.41996,                0.84166,                0.82008,                0.66474,                0.73229,                0.44441,                 1.1519,                0.62237,                0.93568,              0.0064633,              0.0064633,              0.0064633
                    540,                0.75274,                  0.418,                0.84139,                0.81978,                0.66401,                0.73207,                0.44423,                  1.152,                0.62254,                0.93578,              0.0064568,              0.0064568,              0.0064568
                    541,                0.75405,                0.41868,                0.84109,                0.82065,                0.66567,                0.73324,                0.44414,                 1.1521,                0.62254,                 0.9359,              0.0064502,              0.0064502,              0.0064502
                    542,                0.75506,                0.41949,                0.84135,                0.82117,                0.66419,                0.73333,                0.44405,                 1.1525,                 0.6222,                0.93602,              0.0064436,              0.0064436,              0.0064436
                    543,                0.75619,                 0.4198,                0.84165,                0.82134,                0.66515,                 0.7331,                0.44388,                 1.1523,                0.62252,                0.93604,              0.0064371,              0.0064371,              0.0064371
                    544,                0.75805,                0.42283,                0.84241,                0.82055,                0.66493,                0.73289,                0.44398,                 1.1527,                0.62341,                0.93614,              0.0064305,              0.0064305,              0.0064305
                    545,                 0.7508,                0.41653,                0.84016,                0.82087,                0.66587,                0.73329,                0.44379,                  1.153,                0.62346,                0.93621,              0.0064239,              0.0064239,              0.0064239
                    546,                0.75384,                0.42095,                0.84242,                0.82005,                 0.6648,                0.73183,                0.44368,                  1.153,                0.62389,                 0.9363,              0.0064173,              0.0064173,              0.0064173
                    547,                0.74567,                0.41464,                0.83968,                0.82272,                0.66515,                0.73336,                0.44421,                 1.1535,                0.62342,                0.93641,              0.0064108,              0.0064108,              0.0064108
                    548,                0.75573,                0.42105,                0.84162,                0.82202,                0.66399,                0.73266,                0.44461,                 1.1535,                0.62389,                0.93657,              0.0064042,              0.0064042,              0.0064042
                    549,                0.75188,                0.41823,                0.84113,                0.82326,                0.66379,                 0.7329,                0.44484,                 1.1531,                0.62351,                0.93653,              0.0063976,              0.0063976,              0.0063976
                    550,                 0.7561,                0.41811,                0.84176,                0.82383,                0.66382,                0.73321,                0.44484,                 1.1531,                0.62386,                 0.9366,               0.006391,               0.006391,               0.006391
                    551,                0.75088,                0.41828,                0.84032,                0.82424,                0.66346,                0.73304,                 0.4441,                  1.153,                0.62408,                0.93662,              0.0063845,              0.0063845,              0.0063845
                    552,                0.75199,                0.41706,                0.84045,                0.82293,                0.66376,                0.73285,                0.44405,                 1.1533,                0.62403,                0.93677,              0.0063779,              0.0063779,              0.0063779
                    553,                 0.7509,                0.41862,                0.84284,                 0.8244,                 0.6637,                0.73322,                0.44396,                  1.153,                0.62387,                0.93662,              0.0063713,              0.0063713,              0.0063713
                    554,                0.75043,                0.41709,                 0.8396,                0.82378,                0.66393,                0.73302,                0.44346,                 1.1531,                 0.6242,                0.93663,              0.0063647,              0.0063647,              0.0063647
                    555,                0.74764,                0.41359,                0.83918,                0.82413,                0.66373,                0.73322,                0.44357,                 1.1535,                0.62447,                0.93669,              0.0063582,              0.0063582,              0.0063582
                    556,                0.74809,                0.41746,                0.84047,                0.82319,                0.66519,                0.73303,                0.44373,                  1.153,                0.62451,                0.93684,              0.0063516,              0.0063516,              0.0063516
                    557,                0.75522,                0.41894,                0.84158,                0.82434,                0.66245,                 0.7329,                0.44224,                 1.1535,                0.62512,                0.93686,               0.006345,               0.006345,               0.006345
                    558,                0.74884,                0.41855,                0.84195,                0.82752,                 0.6621,                0.73247,                0.44228,                 1.1533,                0.62515,                0.93691,              0.0063384,              0.0063384,              0.0063384
                    559,                0.74697,                0.41566,                0.84021,                0.82232,                0.66311,                0.73271,                0.44255,                 1.1536,                0.62546,                0.93688,              0.0063319,              0.0063319,              0.0063319
                    560,                0.74862,                0.41765,                0.83899,                0.82455,                0.66235,                0.73276,                0.44237,                 1.1539,                0.62536,                0.93698,              0.0063253,              0.0063253,              0.0063253
                    561,                0.75324,                0.41972,                0.84048,                0.82327,                0.66218,                0.73223,                0.44204,                 1.1542,                 0.6262,                0.93697,              0.0063187,              0.0063187,              0.0063187
                    562,                0.74985,                0.41697,                0.84119,                0.82602,                0.66228,                0.73258,                0.44196,                 1.1542,                0.62624,                0.93694,              0.0063122,              0.0063122,              0.0063122
                    563,                0.74812,                0.41711,                0.84134,                0.83085,                0.66175,                0.73296,                0.44269,                 1.1541,                0.62601,                0.93717,              0.0063056,              0.0063056,              0.0063056
                    564,                0.74928,                0.41589,                0.84258,                0.83099,                0.66322,                0.73336,                0.44194,                 1.1546,                 0.6265,                0.93749,               0.006299,               0.006299,               0.006299
                    565,                0.74421,                0.41407,                0.84061,                0.82913,                0.66242,                0.73368,                0.44138,                 1.1547,                0.62681,                0.93757,              0.0062924,              0.0062924,              0.0062924
                    566,                 0.7557,                0.41988,                 0.8421,                0.82711,                0.66224,                0.73361,                0.44235,                 1.1552,                 0.6267,                0.93765,              0.0062859,              0.0062859,              0.0062859
                    567,                0.74481,                0.41557,                0.83948,                0.82828,                 0.6621,                0.73303,                0.44158,                 1.1552,                 0.6267,                0.93765,              0.0062793,              0.0062793,              0.0062793
                    568,                 0.7467,                0.41597,                0.84104,                0.82851,                0.66219,                0.73321,                0.44144,                 1.1551,                0.62635,                0.93756,              0.0062727,              0.0062727,              0.0062727
                    569,                0.75104,                0.41489,                0.84025,                0.82908,                0.66287,                0.73396,                0.44186,                 1.1551,                0.62704,                0.93748,              0.0062661,              0.0062661,              0.0062661
                    570,                0.74743,                0.41558,                0.84155,                0.82959,                0.66347,                0.73421,                0.44191,                  1.155,                0.62726,                0.93769,              0.0062596,              0.0062596,              0.0062596
                    571,                0.74993,                0.41725,                0.84079,                0.82752,                0.66353,                0.73379,                0.44141,                 1.1551,                0.62726,                0.93768,               0.006253,               0.006253,               0.006253
                    572,                0.74468,                0.41633,                0.83896,                0.82808,                0.66343,                0.73309,                0.44132,                 1.1554,                0.62755,                0.93759,              0.0062464,              0.0062464,              0.0062464
                    573,                0.74809,                 0.4149,                0.83997,                0.82912,                0.66287,                 0.7328,                 0.4414,                 1.1555,                0.62823,                0.93766,              0.0062398,              0.0062398,              0.0062398
                    574,                0.74343,                0.41507,                0.84068,                  0.828,                0.66295,                0.73265,                0.44192,                 1.1554,                0.62833,                0.93772,              0.0062333,              0.0062333,              0.0062333
                    575,                0.74652,                0.41611,                0.83977,                0.83022,                0.66231,                0.73261,                0.44251,                 1.1555,                0.62854,                0.93764,              0.0062267,              0.0062267,              0.0062267
                    576,                0.74781,                0.41373,                0.84071,                0.83018,                0.66212,                0.73257,                 0.4428,                 1.1557,                 0.6289,                0.93769,              0.0062201,              0.0062201,              0.0062201
                    577,                0.74171,                0.41417,                0.83946,                0.82892,                0.66204,                0.73245,                0.44262,                 1.1557,                0.62869,                0.93764,              0.0062135,              0.0062135,              0.0062135
                    578,                0.75141,                0.41807,                0.84135,                0.82733,                0.66267,                0.73246,                0.44223,                 1.1559,                0.62899,                0.93764,               0.006207,               0.006207,               0.006207
                    579,                0.74121,                0.41194,                0.83929,                0.82758,                0.66263,                0.73259,                0.44191,                 1.1563,                0.62995,                0.93758,              0.0062004,              0.0062004,              0.0062004
                    580,                0.74977,                0.41564,                0.84116,                0.82777,                0.66244,                0.73231,                 0.4424,                  1.156,                0.62977,                0.93762,              0.0061938,              0.0061938,              0.0061938
                    581,                 0.7461,                0.41642,                0.84087,                0.82591,                0.66354,                0.73323,                0.44301,                 1.1564,                0.63004,                0.93758,              0.0061873,              0.0061873,              0.0061873
                    582,                0.74806,                0.41417,                 0.8398,                0.82791,                0.66284,                0.73231,                0.44243,                 1.1566,                0.63047,                0.93757,              0.0061807,              0.0061807,              0.0061807
                    583,                0.74639,                0.41661,                0.83975,                0.82914,                 0.6628,                0.73227,                0.44255,                 1.1568,                0.63056,                0.93786,              0.0061741,              0.0061741,              0.0061741
                    584,                0.74808,                0.41528,                0.83927,                0.82837,                0.66285,                0.73293,                 0.4424,                 1.1569,                0.63054,                0.93783,              0.0061675,              0.0061675,              0.0061675
                    585,                0.74359,                0.41364,                0.84039,                0.82877,                0.66223,                0.73263,                0.44284,                 1.1566,                0.63044,                0.93781,               0.006161,               0.006161,               0.006161
                    586,                0.73705,                0.41292,                0.83926,                0.82723,                0.66268,                0.73252,                0.44275,                 1.1568,                0.63049,                0.93791,              0.0061544,              0.0061544,              0.0061544
                    587,                 0.7454,                0.41441,                0.83984,                0.82708,                0.66284,                0.73253,                0.44287,                  1.157,                0.63028,                0.93774,              0.0061478,              0.0061478,              0.0061478
